1621.1,-377.0,-1351.6,-1351.6,-93.8,-359.4,1140.6,0
1632.8,-363.3,-1345.7,-1345.7,-62.5,-359.4,1171.9,0
1654.3,-341.8,-1334.0,-1334.0,-93.8,-375.0,1187.5,0
1681.6,-314.5,-1322.3,-1322.3,-125.0,-390.6,1171.9,0
1720.7,-277.3,-1306.6,-1306.6,-125.0,-375.0,1171.9,0
1757.8,-240.2,-1291.0,-1291.0,-93.8,-359.4,1156.3,0
1794.9,-203.1,-1273.4,-1273.4,-62.5,-343.8,1125.0,0
1822.3,-173.8,-1252.0,-1252.0,-15.6,-328.1,1109.4,0
1839.8,-156.3,-1232.4,-1232.4,0.0,-312.5,1062.5,0
1853.5,-142.6,-1212.9,-1212.9,406.3,-265.6,953.1,0
1867.2,-128.9,-1197.3,-1197.3,390.6,-250.0,890.6,0
1877.0,-119.1,-1185.5,-1185.5,296.9,-265.6,921.9,0
1884.8,-111.3,-1171.9,-1171.9,281.3,-343.8,984.4,0
1892.6,-103.5,-1162.1,-527.3,312.5,-343.8,1031.3,0
1898.4,-97.7,-1150.4,847.7,250.0,-359.4,1078.1,0
1902.3,-93.8,-1140.6,857.4,203.1,-375.0,1140.6,0
1906.3,-89.8,-1132.8,865.2,250.0,-390.6,1125.0,0
1908.2,-87.9,-1128.9,869.1,328.1,-375.0,1093.8,0
1912.1,-84.0,-1125.0,873.0,343.8,-375.0,1015.6,0
1521.5,-82.0,-1123.0,875.0,375.0,-343.8,953.1,0
-78.1,-78.1,-1119.1,878.9,343.8,-359.4,890.6,0
-74.2,-74.2,-1119.1,878.9,328.1,-359.4,859.4,0
-72.3,-72.3,-1117.2,880.9,312.5,-328.1,875.0,0
-70.3,-70.3,-1115.2,882.8,296.9,-343.8,875.0,0
-68.4,-68.4,-1113.3,884.8,312.5,-406.3,890.6,0
-68.4,-68.4,-1111.3,886.7,296.9,-343.8,906.3,0
-70.3,-70.3,-1109.4,888.7,296.9,-390.6,890.6,0
-74.2,-74.2,-1107.4,890.6,312.5,-296.9,875.0,0
-80.1,-80.1,-1105.5,892.6,296.9,-343.8,875.0,0
-84.0,-84.0,-1103.5,894.5,343.8,-359.4,859.4,0
-89.8,-89.8,-1101.6,623.0,343.8,-343.8,828.1,0
-95.7,-95.7,-1099.6,-523.4,296.9,-453.1,812.5,0
-101.6,-101.6,-1097.7,-1097.7,406.3,-296.9,812.5,0
-107.4,-107.4,-1097.7,-1097.7,390.6,-312.5,781.3,0
-113.3,-113.3,-1097.7,-1097.7,437.5,-250.0,781.3,0
-117.2,-117.2,-1097.7,-1097.7,453.1,-250.0,796.9,0
-121.1,-121.1,-1097.7,-1097.7,484.4,-250.0,828.1,0
-127.0,-127.0,-1099.6,-1099.6,531.3,-343.8,828.1,0
-132.8,-132.8,-1101.6,-1101.6,500.0,-265.6,812.5,0
-136.7,-136.7,-1103.5,-1103.5,531.3,-187.5,843.8,0
-138.7,-138.7,-1107.4,-1107.4,515.6,-406.3,796.9,0
-140.6,-140.6,-1109.4,-1109.4,453.1,-93.8,859.4,0
-142.6,-142.6,-1113.3,-1113.3,406.3,-250.0,796.9,0
-148.4,-148.4,-1117.2,-1117.2,437.5,-187.5,906.3,0
-154.3,-154.3,-1125.0,-1125.0,515.6,-609.4,687.5,0
-160.2,-160.2,-1130.9,-1130.9,406.3,-31.3,796.9,0
-162.1,-162.1,-1138.7,-1138.7,421.9,-671.9,796.9,0
-166.0,-166.0,-1148.4,-1148.4,359.4,78.1,828.1,0
-169.9,-169.9,-1162.1,-1162.1,546.9,-406.3,1000.0,0
-173.8,-173.8,-1173.8,-1173.8,609.4,-328.1,921.9,0
-177.7,-177.7,-1185.5,-1185.5,265.6,-453.1,1078.1,0
-185.5,-185.5,-1199.2,-1199.2,562.5,-500.0,937.5,0
-197.3,-197.3,-1216.8,-1216.8,437.5,-359.4,937.5,0
-207.0,-207.0,-1234.4,-1234.4,812.5,125.0,1140.6,0
-216.8,-216.8,-1252.0,-1252.0,859.4,-46.9,1031.3,0
-226.6,-226.6,-1273.4,-1273.4,765.6,-203.1,1015.6,0
-240.2,-240.2,-1296.9,-1296.9,812.5,-46.9,1015.6,0
-255.9,-255.9,-1320.3,-1320.3,796.9,-156.3,984.4,0
-271.5,-271.5,-1343.8,-1343.8,671.9,-93.8,953.1,0
-283.2,-283.2,-1361.3,-1361.3,593.8,-93.8,953.1,0
-293.0,-293.0,-1377.0,-1377.0,484.4,-125.0,890.6,0
-19.5,-298.8,-1392.6,-1392.6,453.1,-140.6,890.6,0
1642.6,-300.8,-1406.3,-1406.3,421.9,-125.0,875.0,0
1695.3,-300.8,-1416.0,-1416.0,453.1,-140.6,890.6,0
1695.3,-300.8,-1423.8,-1423.8,468.8,-156.3,968.8,0
1697.3,-298.8,-1427.7,-1427.7,468.8,-171.9,1015.6,0
1701.2,-296.9,-1429.7,-1429.7,468.8,-187.5,1000.0,0
1705.1,-293.0,-1427.7,-1427.7,484.4,-203.1,1046.9,0
1709.0,-287.1,-1425.8,-1425.8,484.4,-203.1,1078.1,0
1714.8,-281.3,-1419.9,-1419.9,484.4,-218.8,1078.1,0
1720.7,-275.4,-1416.0,-1416.0,468.8,-234.4,1078.1,0
1726.6,-269.5,-1410.2,-1410.2,453.1,-234.4,1109.4,0
1734.4,-263.7,-1406.3,-1406.3,437.5,-234.4,1109.4,0
1742.2,-255.9,-1400.4,-1400.4,437.5,-250.0,1109.4,0
1748.0,-248.0,-1394.5,-1394.5,453.1,-250.0,1109.4,0
1753.9,-242.2,-1390.6,-1390.6,453.1,-250.0,1093.8,0
1759.8,-236.3,-1386.7,-1386.7,453.1,-250.0,1078.1,0
1765.6,-230.5,-1382.8,-1382.8,453.1,-250.0,1062.5,0
1769.5,-226.6,-1380.9,-1380.9,437.5,-250.0,1031.3,0
1773.4,-224.6,-1377.0,-1377.0,437.5,-265.6,1031.3,0
1775.4,-220.7,-1375.0,-1375.0,421.9,-265.6,1015.6,0
1777.3,-218.8,-1371.1,-1371.1,406.3,-265.6,1015.6,0
1779.3,-216.8,-1369.1,-1369.1,390.6,-250.0,1031.3,0
1781.3,-214.8,-1367.2,-1367.2,390.6,-265.6,1015.6,0
1781.3,-214.8,-1365.2,-1365.2,390.6,-265.6,1000.0,0
1783.2,-212.9,-1363.3,-1363.3,390.6,-265.6,984.4,0
1783.2,-212.9,-1361.3,-1361.3,406.3,-265.6,984.4,0
1785.2,-210.9,-1361.3,-1361.3,390.6,-250.0,937.5,0
1785.2,-210.9,-1359.4,-1359.4,375.0,-265.6,921.9,0
1787.1,-209.0,-1359.4,-1359.4,359.4,-250.0,921.9,0
1787.1,-209.0,-1357.4,-1357.4,359.4,-265.6,937.5,0
1789.1,-207.0,-1357.4,-1357.4,343.8,-265.6,937.5,0
1789.1,-207.0,-1355.5,-1355.5,343.8,-250.0,937.5,0
1791.0,-205.1,-1355.5,-1355.5,343.8,-250.0,953.1,0
1791.0,-205.1,-1353.5,-1353.5,343.8,-265.6,953.1,0
1794.9,-203.1,-1351.6,-1351.6,343.8,-250.0,937.5,0
1794.9,-201.2,-1351.6,-1351.6,343.8,-250.0,921.9,0
1796.9,-199.2,-1351.6,-1351.6,343.8,-250.0,921.9,0
1798.8,-199.2,-1351.6,-1351.6,359.4,-250.0,890.6,0
1798.8,-197.3,-1351.6,-1351.6,390.6,-250.0,859.4,0
1798.8,-197.3,-1351.6,-1351.6,390.6,-250.0,843.8,0
1800.8,-195.3,-1351.6,-1351.6,390.6,-234.4,859.4,0
1800.8,-195.3,-1351.6,-1351.6,406.3,-234.4,875.0,0
1802.7,-193.4,-1353.5,-1353.5,406.3,-234.4,890.6,0
1802.7,-193.4,-1353.5,-1353.5,421.9,-234.4,906.3,0
1802.7,-193.4,-1353.5,-1353.5,421.9,-234.4,921.9,0
1804.7,-191.4,-1353.5,-1353.5,421.9,-234.4,921.9,0
1802.7,-195.3,-1355.5,-1355.5,421.9,-234.4,921.9,0
1800.8,-195.3,-1355.5,-1355.5,375.0,-234.4,921.9,0
1800.8,-195.3,-1357.4,-1357.4,375.0,-250.0,937.5,0
1800.8,-195.3,-1359.4,-1359.4,359.4,-265.6,953.1,0
1802.7,-195.3,-1357.4,-1357.4,390.6,-265.6,968.8,0
1802.7,-193.4,-1359.4,-1359.4,375.0,-265.6,968.8,0
1802.7,-193.4,-1359.4,-1359.4,390.6,-265.6,984.4,0
1804.7,-191.4,-1359.4,-1359.4,406.3,-265.6,984.4,0
1806.6,-189.5,-1359.4,-1359.4,421.9,-265.6,984.4,0
1808.6,-187.5,-1359.4,-1359.4,437.5,-265.6,984.4,0
1810.5,-185.5,-1359.4,-1359.4,437.5,-281.3,1000.0,0
1812.5,-183.6,-1357.4,-1357.4,453.1,-281.3,1000.0,0
1816.4,-181.6,-1355.5,-1355.5,406.3,-281.3,984.4,0
1818.4,-177.7,-1353.5,-1353.5,406.3,-265.6,984.4,0
1527.3,-173.8,-1349.6,-1349.6,421.9,-281.3,984.4,0
468.8,-169.9,-1345.7,-1345.7,421.9,-296.9,984.4,0
-127.0,-164.1,-1339.8,-1339.8,421.9,-281.3,1000.0,0
-158.2,-158.2,-1334.0,-1334.0,421.9,-281.3,1031.3,0
-156.3,-156.3,-1328.1,-1328.1,421.9,-281.3,1031.3,0
-152.3,-152.3,-1322.3,-1322.3,406.3,-312.5,1062.5,0
-146.5,-146.5,-1312.5,-1312.5,421.9,-312.5,1078.1,0
-142.6,-142.6,-1302.7,-218.8,421.9,-328.1,1093.8,0
-142.6,-142.6,-1066.4,707.0,421.9,-328.1,1078.1,0
-142.6,-142.6,716.8,716.8,437.5,-328.1,1078.1,0
-144.5,-144.5,730.5,730.5,453.1,-328.1,1031.3,0
-144.5,-144.5,742.2,742.2,468.8,-312.5,1031.3,0
-142.6,-142.6,757.8,757.8,468.8,-343.8,1046.9,0
-142.6,-142.6,773.4,773.4,453.1,-343.8,1078.1,0
-134.8,1242.2,791.0,791.0,468.8,-359.4,1093.8,0
-128.9,1869.1,806.6,806.6,468.8,-359.4,1093.8,0
-125.0,1873.0,826.2,826.2,484.4,-359.4,1078.1,0
-123.0,1875.0,847.7,847.7,484.4,-359.4,1062.5,0
-121.1,1877.0,867.2,867.2,453.1,-375.0,1062.5,0
-113.3,1884.8,886.7,886.7,468.8,-375.0,1046.9,0
-111.3,1886.7,904.3,904.3,468.8,-375.0,1046.9,0
-115.2,1882.8,921.9,921.9,468.8,-375.0,1046.9,0
-107.4,1890.6,937.5,937.5,453.1,-375.0,1078.1,0
-101.6,1896.5,955.1,955.1,468.8,-359.4,1015.6,0
-99.6,1898.4,974.6,974.6,453.1,-375.0,1046.9,0
-99.6,1898.4,992.2,992.2,453.1,-359.4,984.4,0
-103.5,1894.5,1009.8,1009.8,390.6,-359.4,984.4,0
-111.3,1886.7,1029.3,1031.3,406.3,-359.4,1031.3,0
-115.2,1882.8,1052.7,1054.7,406.3,-375.0,1093.8,0
636.7,1877.0,1074.2,1074.2,453.1,-359.4,984.4,0
1878.9,1880.9,1091.8,1091.8,421.9,-375.0,1000.0,0
1880.9,1882.8,1109.4,1109.4,406.3,-343.8,1000.0,0
1882.8,1884.8,1125.0,1125.0,390.6,-343.8,968.8,0
1884.8,1886.7,1142.6,1142.6,390.6,-328.1,1015.6,0
1884.8,1886.7,1156.3,1156.3,375.0,-328.1,968.8,0
1888.7,1890.6,1177.7,1177.7,375.0,-328.1,953.1,0
1890.6,1892.6,1203.1,1203.1,390.6,-343.8,906.3,0
1888.7,1890.6,1230.5,1230.5,406.3,-328.1,921.9,0
1886.7,1888.7,1259.8,1259.8,390.6,-312.5,906.3,0
1886.7,1888.7,1285.2,1285.2,406.3,-343.8,890.6,0
1888.7,1890.6,1318.4,1318.4,312.5,-328.1,875.0,0
1892.6,1894.5,1351.6,1351.6,312.5,-343.8,906.3,0
1900.4,1902.3,1382.8,1384.8,312.5,-328.1,843.8,0
1906.3,1908.2,1412.1,1414.1,359.4,-296.9,968.8,0
1912.1,1914.1,1441.4,1441.4,218.8,-406.3,968.8,0
1916.0,1916.0,1462.9,1462.9,296.9,-312.5,859.4,0
1916.0,1918.0,1482.4,1482.4,265.6,-359.4,937.5,0
1914.1,1916.0,1498.0,1500.0,250.0,-375.0,937.5,0
1916.0,1918.0,1517.6,1517.6,250.0,-390.6,937.5,0
1925.8,1927.7,1552.7,1552.7,265.6,-359.4,937.5,0
1960.9,1960.9,1613.3,1613.3,281.3,-406.3,921.9,0
1968.8,1970.7,1638.7,1638.7,203.1,-484.4,1031.3,0
1974.6,1976.6,1650.4,1650.4,-93.8,-1375.0,1171.9,0
1984.4,1984.4,1644.5,1646.5,312.5,140.6,1015.6,0
1988.3,1990.2,1638.7,1638.7,265.6,-250.0,859.4,0
1992.2,1992.2,1628.9,1628.9,218.8,-468.8,921.9,0
1994.1,1996.1,1615.2,1615.2,234.4,-375.0,968.8,0
898.4,1996.1,1597.7,1599.6,218.8,-453.1,937.5,0
0.0,1996.1,1585.9,1585.9,187.5,-390.6,953.1,0
0.0,1996.1,1570.3,1570.3,156.3,-515.6,921.9,0
0.0,1996.1,1552.7,1552.7,140.6,-421.9,968.8,0
0.0,1996.1,1535.2,1535.2,171.9,-437.5,984.4,0
0.0,1996.1,1517.6,1517.6,140.6,-500.0,937.5,0
0.0,1996.1,1500.0,1502.0,140.6,-484.4,968.8,0
-3.9,1994.1,1488.3,1488.3,156.3,-437.5,1000.0,0
-7.8,1990.2,1470.7,1470.7,156.3,-500.0,968.8,0
-11.7,1986.3,1453.1,1453.1,203.1,-484.4,968.8,0
-15.6,1982.4,1439.5,1439.5,203.1,-453.1,953.1,0
-19.5,1978.5,1431.6,1431.6,187.5,-500.0,953.1,0
-21.5,1976.6,1425.8,1425.8,187.5,-468.8,890.6,0
-23.4,1972.7,1419.9,1419.9,171.9,-468.8,859.4,0
-27.3,1970.7,1414.1,1414.1,218.8,-453.1,859.4,0
-27.3,1970.7,1410.2,1410.2,218.8,-468.8,859.4,0
-29.3,1968.8,1404.3,1404.3,250.0,-468.8,859.4,0
-29.3,1966.8,1400.4,1400.4,250.0,-468.8,859.4,0
-31.3,1966.8,1396.5,1396.5,281.3,-468.8,906.3,0
-29.3,1968.8,1394.5,1394.5,296.9,-468.8,921.9,0
-29.3,1968.8,1392.6,1392.6,312.5,-468.8,906.3,0
-29.3,1966.8,1390.6,1392.6,296.9,-468.8,921.9,0
-29.3,1968.8,1390.6,1390.6,296.9,-468.8,937.5,0
-29.3,1966.8,1386.7,1386.7,296.9,-453.1,937.5,0
-29.3,1968.8,1386.7,1386.7,328.1,-453.1,968.8,0
-27.3,1968.8,1390.6,1390.6,359.4,-437.5,906.3,0
-25.4,1972.7,1396.5,1396.5,328.1,-437.5,937.5,0
-23.4,1974.6,1402.3,1402.3,359.4,-437.5,937.5,0
-21.5,1976.6,1406.3,1406.3,375.0,-500.0,968.8,0
-19.5,1978.5,1410.2,1410.2,375.0,-484.4,1000.0,0
-17.6,1980.5,1412.1,1412.1,359.4,-375.0,953.1,0
-19.5,1978.5,1410.2,1410.2,406.3,-375.0,953.1,0
-21.5,1976.6,1404.3,1404.3,406.3,-390.6,843.8,0
-23.4,1974.6,1400.4,1400.4,406.3,-406.3,890.6,0
-25.4,1970.7,1390.6,1390.6,406.3,-390.6,906.3,0
-29.3,1968.8,1380.9,1382.8,421.9,-453.1,953.1,0
-33.2,1964.8,1369.1,1369.1,406.3,-375.0,921.9,0
-41.0,1957.0,1353.5,1353.5,406.3,-437.5,953.1,0
-46.9,1744.1,1339.8,1339.8,375.0,-406.3,984.4,0
-56.6,31.3,1328.1,1328.1,375.0,-437.5,984.4,0
-62.5,-62.5,1316.4,1316.4,375.0,-437.5,1000.0,0
-66.4,-66.4,1306.6,1306.6,390.6,-437.5,984.4,0
-74.2,-74.2,1296.9,1296.9,375.0,-437.5,1015.6,0
-78.1,-78.1,1287.1,1287.1,375.0,-437.5,1046.9,0
-84.0,-84.0,1277.3,1277.3,375.0,-421.9,1031.3,0
-87.9,-87.9,1269.5,1269.5,406.3,-406.3,1031.3,0
-89.8,-89.8,552.7,1263.7,421.9,-406.3,1015.6,0
-89.8,-89.8,-740.2,1257.8,406.3,-312.5,1000.0,0
-89.8,-89.8,-742.2,1123.0,406.3,-406.3,1000.0,0
-91.8,-91.8,-744.1,150.4,375.0,-453.1,968.8,0
-93.8,-93.8,-748.0,-748.0,375.0,-453.1,968.8,0
-95.7,-95.7,-752.0,-752.0,375.0,-453.1,968.8,0
-97.7,-97.7,-755.9,-755.9,359.4,-468.8,984.4,0
-101.6,-101.6,-759.8,-759.8,343.8,-468.8,968.8,0
-103.5,-103.5,-763.7,-763.7,328.1,-437.5,921.9,0
-105.5,-105.5,-767.6,-767.6,312.5,-468.8,937.5,0
-109.4,-109.4,-771.5,-771.5,312.5,-453.1,921.9,0
-109.4,-109.4,-775.4,-775.4,312.5,-453.1,906.3,0
-111.3,-111.3,-779.3,-779.3,312.5,-437.5,890.6,0
-111.3,-111.3,-781.3,-781.3,296.9,-453.1,890.6,0
-111.3,-111.3,-785.2,-785.2,296.9,-453.1,875.0,0
-109.4,-109.4,-787.1,-787.1,281.3,-437.5,859.4,0
-109.4,-109.4,-789.1,-789.1,281.3,-437.5,875.0,0
-107.4,-107.4,-791.0,-791.0,281.3,-437.5,875.0,0
-105.5,-105.5,-794.9,-794.9,296.9,-453.1,906.3,0
-103.5,-103.5,-796.9,-796.9,312.5,-468.8,921.9,0
-101.6,-101.6,-798.8,-798.8,312.5,-484.4,921.9,0
-99.6,-99.6,-800.8,-800.8,312.5,-468.8,921.9,0
-97.7,-97.7,-802.7,-802.7,343.8,-453.1,921.9,0
-95.7,-95.7,-802.7,-802.7,343.8,-468.8,937.5,0
-93.8,-93.8,-802.7,-802.7,343.8,-468.8,937.5,0
-91.8,-91.8,-802.7,-802.7,343.8,-468.8,953.1,0
-91.8,-91.8,-802.7,-802.7,328.1,-484.4,968.8,0
-93.8,-93.8,-800.8,-800.8,328.1,-500.0,984.4,0
-95.7,-95.7,-798.8,-798.8,343.8,-500.0,984.4,0
-97.7,-97.7,-796.9,-796.9,343.8,-500.0,984.4,0
-101.6,-101.6,-794.9,-783.2,328.1,-500.0,1000.0,0
-103.5,-103.5,396.5,918.0,328.1,-500.0,984.4,0
-105.5,-105.5,1209.0,1209.0,312.5,-500.0,968.8,0
-109.4,-109.4,1212.9,1212.9,296.9,-484.4,937.5,0
-111.3,267.6,1216.8,1216.8,296.9,-468.8,953.1,0
-109.4,1886.7,1220.7,1220.7,328.1,-468.8,953.1,0
-113.3,1884.8,1224.6,1224.6,343.8,-468.8,953.1,0
-115.2,1882.8,1230.5,1230.5,343.8,-453.1,968.8,0
-117.2,1880.9,1234.4,1234.4,328.1,-453.1,937.5,0
2.0,1875.0,1240.2,1240.2,312.5,-453.1,953.1,0
1507.8,1871.1,1244.1,1244.1,312.5,-468.8,968.8,0
1869.1,1869.1,1250.0,1250.0,312.5,-453.1,984.4,0
1865.2,1865.2,1255.9,1255.9,312.5,-468.8,1000.0,0
1859.4,1861.3,1263.7,1263.7,328.1,-468.8,1015.6,0
1857.4,1857.4,1269.5,1269.5,328.1,-468.8,1000.0,0
1851.6,1853.5,1273.4,1273.4,312.5,-453.1,1015.6,0
1849.6,1851.6,1279.3,1279.3,312.5,-437.5,984.4,0
1847.7,1849.6,1285.2,1285.2,296.9,-453.1,1000.0,0
1847.7,1847.7,1291.0,1291.0,312.5,-437.5,968.8,0
1847.7,1849.6,1298.8,1298.8,296.9,-421.9,984.4,0
1845.7,1845.7,1304.7,1304.7,296.9,-468.8,1015.6,0
1841.8,1843.8,1312.5,1312.5,296.9,-687.5,1046.9,0
1841.8,1843.8,1316.4,1316.4,343.8,-687.5,1046.9,0
1839.8,1841.8,1322.3,1322.3,281.3,-218.8,1015.6,0
1837.9,1839.8,1324.2,1324.2,281.3,-468.8,968.8,0
1837.9,1839.8,1326.2,1326.2,265.6,-453.1,953.1,0
1835.9,1837.9,1326.2,1326.2,265.6,-453.1,921.9,0
1837.9,1839.8,1324.2,1324.2,234.4,-421.9,890.6,0
1839.8,1841.8,1322.3,1322.3,187.5,-406.3,890.6,0
1841.8,1843.8,1320.3,1320.3,187.5,-406.3,890.6,0
1845.7,1847.7,1316.4,1316.4,203.1,-406.3,890.6,0
1849.6,1851.6,1312.5,1312.5,218.8,-406.3,890.6,0
1853.5,1855.5,1306.6,1306.6,234.4,-390.6,890.6,0
1859.4,1861.3,1302.7,1302.7,218.8,-406.3,906.3,0
1865.2,1867.2,1298.8,1298.8,218.8,-421.9,937.5,0
1871.1,1873.0,1294.9,1294.9,250.0,-421.9,953.1,0
1878.9,1880.9,1289.1,1289.1,250.0,-421.9,953.1,0
1886.7,1888.7,1285.2,1285.2,234.4,-421.9,953.1,0
1894.5,1896.5,1279.3,1279.3,250.0,-406.3,937.5,0
1878.9,1900.4,1275.4,1275.4,265.6,-406.3,953.1,0
746.1,1902.3,1273.4,1273.4,281.3,-406.3,953.1,0
255.9,533.2,1269.5,1269.5,296.9,-406.3,968.8,0
669.9,-85.9,1263.7,1263.7,296.9,-406.3,968.8,0
1593.8,-80.1,1255.9,1255.9,328.1,-390.6,984.4,0
1923.8,-72.3,1095.7,1252.0,343.8,-390.6,1000.0,0
1929.7,-66.4,-753.9,1244.1,359.4,-406.3,1015.6,0
1935.5,-60.5,-755.9,-216.8,343.8,-406.3,1031.3,0
1939.5,-56.6,-761.7,-761.7,343.8,-421.9,1062.5,0
1943.4,-52.7,-765.6,-765.6,359.4,-453.1,1109.4,0
1945.3,-50.8,-769.5,-769.5,343.8,-453.1,1109.4,0
1947.3,-48.8,-773.4,-773.4,343.8,-453.1,1125.0,0
1947.3,-48.8,-777.3,-777.3,343.8,-453.1,1109.4,0
1945.3,-50.8,-781.3,-781.3,343.8,-468.8,1093.8,0
1943.4,-52.7,-785.2,-785.2,343.8,-453.1,1062.5,0
1939.5,-56.6,-791.0,-791.0,359.4,-453.1,1015.6,0
1918.0,-60.5,-794.9,-794.9,359.4,-453.1,1015.6,0
957.0,-64.5,-798.8,-798.8,359.4,-453.1,984.4,0
23.4,-64.5,-800.8,-800.8,359.4,-453.1,1000.0,0
-66.4,-66.4,-804.7,-804.7,343.8,-468.8,984.4,0
-68.4,-68.4,-808.6,-808.6,312.5,-468.8,968.8,0
-70.3,-70.3,-814.5,-814.5,296.9,-484.4,968.8,0
-70.3,-70.3,-820.3,-820.3,250.0,-484.4,968.8,0
-70.3,-70.3,-824.2,-824.2,250.0,-484.4,968.8,0
54.7,-70.3,-828.1,-828.1,265.6,-484.4,968.8,0
1361.3,-70.3,-835.9,-835.9,281.3,-484.4,953.1,0
1929.7,-66.4,-839.8,-839.8,281.3,-484.4,937.5,0
1931.6,-64.5,-843.8,-843.8,265.6,-500.0,937.5,0
1933.6,-62.5,-845.7,-845.7,250.0,-500.0,937.5,0
1935.5,-60.5,-847.7,-847.7,250.0,-515.6,921.9,0
1939.5,-56.6,-847.7,-847.7,250.0,-500.0,921.9,0
1943.4,-52.7,-849.6,-849.6,218.8,-500.0,906.3,0
1947.3,-48.8,-851.6,-851.6,203.1,-500.0,875.0,0
1953.1,-43.0,-851.6,-851.6,187.5,-500.0,875.0,0
1957.0,-39.1,-853.5,-853.5,203.1,-468.8,859.4,0
1962.9,-33.2,-853.5,-853.5,203.1,-453.1,859.4,0
1970.7,-25.4,-851.6,-851.6,218.8,-484.4,843.8,0
1976.6,-19.5,-851.6,-851.6,218.8,-484.4,843.8,0
1982.4,-13.7,-851.6,-851.6,218.8,-468.8,843.8,0
1988.3,-7.8,-851.6,-851.6,265.6,-468.8,859.4,0
1994.1,-2.0,-851.6,-851.6,296.9,-484.4,875.0,0
1996.1,0.0,-851.6,-851.6,343.8,-484.4,875.0,0
1996.1,0.0,-851.6,-851.6,343.8,-468.8,890.6,0
1996.1,0.0,-851.6,-851.6,343.8,-468.8,890.6,0
1996.1,0.0,-851.6,-851.6,343.8,-484.4,890.6,0
1996.1,0.0,-853.5,-853.5,343.8,-468.8,906.3,0
1996.1,0.0,-855.5,-855.5,250.0,-453.1,828.1,0
1996.1,0.0,-859.4,-859.4,312.5,-484.4,906.3,0
1996.1,0.0,-861.3,-861.3,312.5,-468.8,906.3,0
1996.1,0.0,-863.3,-863.3,312.5,-453.1,921.9,0
1996.1,0.0,-867.2,-867.2,328.1,-453.1,937.5,0
1996.1,0.0,-869.1,-869.1,375.0,-453.1,937.5,0
1996.1,0.0,-871.1,-871.1,375.0,-437.5,953.1,0
1996.1,0.0,-875.0,-875.0,375.0,-421.9,937.5,0
1951.2,0.0,-880.9,-880.9,375.0,-406.3,953.1,0
1585.9,0.0,-884.8,-884.8,359.4,-406.3,937.5,0
1914.1,0.0,-894.5,-894.5,375.0,-421.9,921.9,0
